Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",10/03/2022 11:44:36 a.m.,26.95,26.95,30.6,30.6,


No background information available.


Well,MeasA:Result,
A01,64749,
A02,5373,
A03,9372,
A04,5862,
A05,11316,
A06,11274,
A07,5805,
A08,6572,
A09,9764,
A10,39511,
A11,8669,
A12,7075,
B01,5553,
B02,5592,
B03,85386,
B04,6931,
B05,10636,
B06,7421,
B07,6034,
B08,37569,
B09,4642,
B10,6173,
B11,6616,
B12,10300,
C01,6448,
C02,8160,
C03,6702,
C04,6125,
C05,6077,
C06,8616,
C07,5496,
C08,6292,
C09,9682,
C10,7181,
C11,8377,
C12,701,
D01,51966,
D02,6239,
D03,17094,
D04,6521,
D05,5136,
D06,13883,
D07,5931,
D08,6992,
D09,8372,
D10,23685,
D11,8372,
D12,7504,
E01,5851,
E02,6153,
E03,24499,
E04,7142,
E05,6267,
E06,5433,
E07,4981,
E08,4807,
E09,5335,
E10,8764,
E11,6125,
E12,6046,
F01,9358,
F02,6266,
F03,6319,
F04,7119,
F05,4537,
F06,4935,
F07,5525,
F08,17803,
F09,51187,
F10,5499,
F11,5398,
F12,5284,
G01,7135,
G02,9625,
G03,5432,
G04,4471,
G05,6481,
G06,6683,
G07,15481,
G08,5128,
G09,5020,
G10,10566,
G11,8050,
G12,3776,
H01,6375,
H02,7402,
H03,7489,
H04,6530,
H05,7749,
H06,10104,
H07,7214,
H08,5772,
H09,6249,
H10,4921,
H11,5984,
H12,12753,

Basic assay information 
Assay ID: ,,,,1822
Assay Started: ,,,,10/03/2022 11:44:01 a.m.
Assay Finished: ,,,,10/03/2022 11:44:48 a.m.
Assay Exported: ,,,,10/03/2022 11:45:07 a.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100160
Protocol Name: ,,,,Mark_Pyo_colony
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_colony
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
No calculations.

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_PAO1_colony_screen\Day1\C4-SL4-2.csv
Exported data,,,,Well MeasA:Result

Operations:
Plate 1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1534646
Last edited,,,,2/03/2022 2:21:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
