Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",13/04/2022 12:14:56 p.m.,27.85,27.85,31.6,31.8,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3154,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
A01,213177,0.67425,
A01,,,
A01,,,
A01,,,
A02,60501,0.11425,
A02,,,
A02,,,
A02,,,
A03,79580,0.14500,
A03,,,
A03,,,
A03,,,
A04,64371,0.12100,
A04,,,
A04,,,
A04,,,
A05,146336,0.30150,
A05,,,
A05,,,
A05,,,
A06,29214,0.098000,
A06,,,
A06,,,
A06,,,
A07,21795,0.093000,
A07,,,
A07,,,
A07,,,
A08,40693,0.10800,
A08,,,
A08,,,
A08,,,
A09,37420,0.10725,
A09,,,
A09,,,
A09,,,
A10,67293,0.13200,
A10,,,
A10,,,
A10,,,
A11,121495,0.23175,
A11,,,
A11,,,
A11,,,
A12,13996,0.097500,
A12,,,
A12,,,
A12,,,
B01,89904,0.17200,
B01,,,
B01,,,
B01,,,
B02,144553,0.27000,
B02,,,
B02,,,
B02,,,
B03,61415,0.11150,
B03,,,
B03,,,
B03,,,
B04,107020,0.18425,
B04,,,
B04,,,
B04,,,
B05,126243,0.23350,
B05,,,
B05,,,
B05,,,
B06,45241,0.10375,
B06,,,
B06,,,
B06,,,
B07,24697,0.084750,
B07,,,
B07,,,
B07,,,
B08,121059,0.21950,
B08,,,
B08,,,
B08,,,
B09,11211,0.075000,
B09,,,
B09,,,
B09,,,
B10,16659,0.089500,
B10,,,
B10,,,
B10,,,
B11,56080,0.13000,
B11,,,
B11,,,
B11,,,
B12,91508,0.16675,
B12,,,
B12,,,
B12,,,
C01,34141,0.10900,
C01,,,
C01,,,
C01,,,
C02,37709,0.11925,
C02,,,
C02,,,
C02,,,
C03,49908,0.12275,
C03,,,
C03,,,
C03,,,
C04,64024,0.13150,
C04,,,
C04,,,
C04,,,
C05,16112,0.092500,
C05,,,
C05,,,
C05,,,
C06,49687,0.10800,
C06,,,
C06,,,
C06,,,
C07,143842,0.27050,
C07,,,
C07,,,
C07,,,
C08,50132,0.12000,
C08,,,
C08,,,
C08,,,
C09,131407,0.25875,
C09,,,
C09,,,
C09,,,
C10,58046,0.12100,
C10,,,
C10,,,
C10,,,
C11,55456,0.13200,
C11,,,
C11,,,
C11,,,
C12,58289,0.13675,
C12,,,
C12,,,
C12,,,
D01,225049,0.69875,
D01,,,
D01,,,
D01,,,
D02,37967,0.096000,
D02,,,
D02,,,
D02,,,
D03,37461,0.11100,
D03,,,
D03,,,
D03,,,
D04,39867,0.10450,
D04,,,
D04,,,
D04,,,
D05,16523,0.084250,
D05,,,
D05,,,
D05,,,
D06,35125,0.10050,
D06,,,
