Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",12/03/2022 10:35:00 a.m.,25.45,25.45,29.6,29.7,


No background information available.


Well,MeasA:Result,
A01,6565,
A02,5830,
A03,117455,
A04,7407,
A05,6870,
A06,6738,
A07,6537,
A08,5462,
A09,107766,
A10,5806,
A11,5471,
A12,7050,
B01,4999,
B02,9677,
B03,8701,
B04,7762,
B05,10054,
B06,9702,
B07,5531,
B08,40339,
B09,5932,
B10,7929,
B11,7192,
B12,8763,
C01,8529,
C02,19030,
C03,6729,
C04,9381,
C05,6814,
C06,11277,
C07,8388,
C08,9788,
C09,33538,
C10,6920,
C11,6065,
C12,11808,
D01,7967,
D02,21922,
D03,13610,
D04,48794,
D05,8016,
D06,5690,
D07,6734,
D08,8400,
D09,115786,
D10,101900,
D11,7102,
D12,6424,
E01,5754,
E02,10101,
E03,4106,
E04,6685,
E05,6214,
E06,4037,
E07,6426,
E08,114154,
E09,106513,
E10,7692,
E11,8390,
E12,111582,
F01,6848,
F02,6650,
F03,114085,
F04,14467,
F05,109921,
F06,9259,
F07,111751,
F08,7952,
F09,6300,
F10,7850,
F11,84044,
F12,6450,
G01,5989,
G02,5237,
G03,7194,
G04,6973,
G05,4392,
G06,6310,
G07,14023,
G08,8905,
G09,6635,
G10,5820,
G11,6015,
G12,4220,
H01,8652,
H02,8546,
H03,8547,
H04,6722,
H05,32989,
H06,3842,
H07,4029,
H08,91537,
H09,8132,
H10,93202,
H11,23974,
H12,9513,

Basic assay information 
Assay ID: ,,,,1853
Assay Started: ,,,,12/03/2022 10:34:26 a.m.
Assay Finished: ,,,,12/03/2022 10:35:12 a.m.
Assay Exported: ,,,,12/03/2022 10:35:33 a.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100160
Protocol Name: ,,,,Mark_Pyo_colony
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_colony
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
No calculations.

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_PAO1_colony_screen\Day3\C4-RX4-1.csv
Exported data,,,,Well MeasA:Result

Operations:
Plate 1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1534646
Last edited,,,,2/03/2022 2:21:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
