Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",23/03/2022 1:13:37 p.m.,27.45,27.45,31.6,31.8,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3186,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
A01,140383,0.29550,
A01,,,
A01,,,
A01,,,
A02,67427,0.13500,
A02,,,
A02,,,
A02,,,
A03,63968,0.15775,
A03,,,
A03,,,
A03,,,
A04,10932,0.085250,
A04,,,
A04,,,
A04,,,
A05,12805,0.093750,
A05,,,
A05,,,
A05,,,
A06,14453,0.092000,
A06,,,
A06,,,
A06,,,
A07,134217,0.27900,
A07,,,
A07,,,
A07,,,
A08,95187,0.17800,
A08,,,
A08,,,
A08,,,
A09,12008,0.090250,
A09,,,
A09,,,
A09,,,
A10,12400,0.089250,
A10,,,
A10,,,
A10,,,
A11,23873,0.099000,
A11,,,
A11,,,
A11,,,
A12,160598,0.45875,
A12,,,
A12,,,
A12,,,
B01,43261,0.11650,
B01,,,
B01,,,
B01,,,
B02,39549,0.13450,
B02,,,
B02,,,
B02,,,
B03,11068,0.082500,
B03,,,
B03,,,
B03,,,
B04,41055,0.13425,
B04,,,
B04,,,
B04,,,
B05,112930,0.21400,
B05,,,
B05,,,
B05,,,
B06,29693,0.096500,
B06,,,
B06,,,
B06,,,
B07,53174,0.16875,
B07,,,
B07,,,
B07,,,
B08,31364,0.098750,
B08,,,
B08,,,
B08,,,
B09,158077,0.36700,
B09,,,
B09,,,
B09,,,
B10,47220,0.16925,
B10,,,
B10,,,
B10,,,
B11,149656,0.33500,
B11,,,
B11,,,
B11,,,
B12,14032,0.095500,
B12,,,
B12,,,
B12,,,
C01,10560,0.092750,
C01,,,
C01,,,
C01,,,
C02,156978,0.39400,
C02,,,
C02,,,
C02,,,
C03,10494,0.081750,
C03,,,
C03,,,
C03,,,
C04,49167,0.11700,
C04,,,
C04,,,
C04,,,
C05,80261,0.24050,
C05,,,
C05,,,
C05,,,
C06,36327,0.10150,
C06,,,
C06,,,
C06,,,
C07,148837,0.32325,
C07,,,
C07,,,
C07,,,
C08,115258,0.22700,
C08,,,
C08,,,
C08,,,
C09,53522,0.17550,
C09,,,
C09,,,
C09,,,
C10,36277,0.10450,
C10,,,
C10,,,
C10,,,
C11,127779,0.26400,
C11,,,
C11,,,
C11,,,
C12,152112,0.36325,
C12,,,
C12,,,
C12,,,
D01,13225,0.092250,
D01,,,
D01,,,
D01,,,
D02,443,0.054000,
D02,,,
D02,,,
D02,,,
D03,7263,0.076250,
D03,,,
D03,,,
D03,,,
D04,43132,0.16400,
D04,,,
D04,,,
D04,,,
D05,9992,0.079750,
D05,,,
D05,,,
D05,,,
D06,36680,0.13750,
D06,,,
D06,,,
D06,,,
D07,7926,0.081000,
D07,,,
D07,,,
D07,,,
D08,47250,0.17550,
D08,,,
D08,,,
D08,,,
D09,15203,0.089250,
D09,,,
D09,,,
D09,,,
D10,43054,0.14975,
D10,,,
D10,,,
D10,,,
D11,43877,0.14950,
D11,,,
D11,,,
D11,,,
D12,10016,0.089000,
D12,,,
D12,,,
D12,,,
E01,38393,0.13375,
E01,,,
E01,,,
E01,,,
E02,42144,0.15325,
E02,,,
E02,,,
E02,,,
E03,11396,0.081750,
E03,,,
E03,,,
E03,,,
E04,9325,0.082750,
E04,,,
E04,,,
E04,,,
E05,9825,0.084250,
E05,,,
E05,,,
E05,,,
E06,11585,0.082750,
E06,,,
E06,,,
E06,,,
E07,82733,0.25550,
E07,,,
E07,,,
E07,,,
E08,7074,0.077750,
E08,,,
E08,,,
E08,,,
E09,15815,0.086750,
E09,,,
E09,,,
E09,,,
E10,114308,0.22475,
E10,,,
E10,,,
E10,,,
E11,98318,0.18800,
E11,,,
E11,,,
E11,,,
E12,36926,0.10525,
E12,,,
E12,,,
E12,,,
F01,103967,0.32250,
F01,,,
F01,,,
F01,,,
F02,11721,0.081250,
F02,,,
F02,,,
F02,,,
F03,26363,0.092000,
F03,,,
F03,,,
F03,,,
F04,13182,0.084000,
F04,,,
F04,,,
F04,,,
F05,15842,0.090250,
F05,,,
F05,,,
F05,,,
F06,15704,0.090750,
F06,,,
F06,,,
F06,,,
F07,12056,0.084000,
F07,,,
F07,,,
F07,,,
F08,201414,0.77550,
F08,,,
F08,,,
F08,,,
F09,8464,0.080750,
F09,,,
F09,,,
F09,,,
F10,30448,0.11350,
F10,,,
F10,,,
F10,,,
F11,157986,0.60800,
F11,,,
F11,,,
F11,,,
F12,172420,0.67225,
F12,,,
F12,,,
F12,,,
G01,35570,0.11550,
G01,,,
G01,,,
G01,,,
G02,143596,0.52825,
G02,,,
G02,,,
G02,,,
G03,107151,0.21775,
G03,,,
G03,,,
G03,,,
G04,5850,0.076250,
G04,,,
G04,,,
G04,,,
G05,6760,0.082000,
G05,,,
G05,,,
G05,,,
G06,38930,0.10625,
G06,,,
G06,,,
G06,,,
G07,11523,0.091000,
G07,,,
G07,,,
G07,,,
G08,8778,0.082500,
G08,,,
G08,,,
G08,,,
G09,18830,0.098750,
G09,,,
G09,,,
G09,,,
G10,56215,0.12600,
G10,,,
G10,,,
G10,,,
G11,47404,0.11125,
G11,,,
G11,,,
G11,,,
G12,118557,0.23825,
G12,,,
G12,,,
G12,,,
H01,12691,0.097750,
H01,,,
H01,,,
H01,,,
H02,15008,0.095750,
H02,,,
H02,,,
H02,,,
H03,8417,0.087750,
H03,,,
H03,,,
H03,,,
H04,43328,0.15125,
H04,,,
H04,,,
H04,,,
H05,158560,0.63400,
H05,,,
H05,,,
H05,,,
H06,13550,0.084250,
H06,,,
H06,,,
H06,,,
H07,11190,0.084750,
H07,,,
H07,,,
H07,,,
H08,98524,0.29500,
H08,,,
H08,,,
H08,,,
H09,19407,0.091750,
H09,,,
H09,,,
H09,,,
H10,22361,0.095250,
H10,,,
H10,,,
H10,,,
H11,43144,0.14500,
H11,,,
H11,,,
H11,,,
H12,14280,0.10775,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1933
Assay Started: ,,,,23/03/2022 1:11:24 p.m.
Assay Finished: ,,,,23/03/2022 1:13:47 p.m.
Assay Exported: ,,,,23/03/2022 1:14:10 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\Day4\D2_P2_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
