Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",11/03/2022 11:20:57 a.m.,26.75,26.75,30.8,30.8,


No background information available.


Well,MeasA:Result,
A01,12251,
A02,11627,
A03,10325,
A04,6846,
A05,4302,
A06,4238,
A07,5183,
A08,5099,
A09,4623,
A10,5948,
A11,9760,
A12,4658,
B01,11915,
B02,8471,
B03,8807,
B04,8304,
B05,4568,
B06,4743,
B07,5688,
B08,6789,
B09,6774,
B10,4940,
B11,6823,
B12,5759,
C01,8193,
C02,6950,
C03,7215,
C04,5335,
C05,5322,
C06,4975,
C07,7170,
C08,7157,
C09,28388,
C10,5482,
C11,3789,
C12,5789,
D01,6701,
D02,5605,
D03,7318,
D04,8207,
D05,9228,
D06,6075,
D07,6547,
D08,5721,
D09,45513,
D10,4675,
D11,6342,
D12,5622,
E01,6916,
E02,7786,
E03,7868,
E04,8171,
E05,6294,
E06,7901,
E07,8677,
E08,8360,
E09,5343,
E10,5257,
E11,5187,
E12,7529,
F01,5829,
F02,6692,
F03,5889,
F04,5184,
F05,5306,
F06,5034,
F07,5542,
F08,8083,
F09,8932,
F10,5361,
F11,5715,
F12,9055,
G01,10731,
G02,4797,
G03,6227,
G04,5875,
G05,6889,
G06,5136,
G07,11095,
G08,6319,
G09,5246,
G10,7977,
G11,5653,
G12,5284,
H01,5868,
H02,11991,
H03,11383,
H04,6624,
H05,5577,
H06,3772,
H07,10290,
H08,7181,
H09,5679,
H10,5662,
H11,10927,
H12,7731,

Basic assay information 
Assay ID: ,,,,1844
Assay Started: ,,,,11/03/2022 11:20:23 a.m.
Assay Finished: ,,,,11/03/2022 11:21:09 a.m.
Assay Exported: ,,,,11/03/2022 11:21:30 a.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100160
Protocol Name: ,,,,Mark_Pyo_colony
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_colony
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
No calculations.

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_PAO1_colony_screen\Day2\CA-SL2-1.csv
Exported data,,,,Well MeasA:Result

Operations:
Plate 1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1534646
Last edited,,,,2/03/2022 2:21:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
