Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",18/03/2022 2:27:45 p.m.,27.8,27.65,30.8,30.9,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,2878,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
A01,12923,0.10600,
A01,,,
A01,,,
A01,,,
A02,33655,0.12825,
A02,,,
A02,,,
A02,,,
A03,16618,0.11500,
A03,,,
A03,,,
A03,,,
A04,17473,0.095000,
A04,,,
A04,,,
A04,,,
A05,17380,0.10150,
A05,,,
A05,,,
A05,,,
A06,21787,0.10850,
A06,,,
A06,,,
A06,,,
A07,18672,0.12575,
A07,,,
A07,,,
A07,,,
A08,13132,0.11800,
A08,,,
A08,,,
A08,,,
A09,9814,0.094000,
A09,,,
A09,,,
A09,,,
A10,18655,0.10825,
A10,,,
A10,,,
A10,,,
A11,19821,0.12675,
A11,,,
A11,,,
A11,,,
A12,18454,0.12525,
A12,,,
A12,,,
A12,,,
B01,12496,0.11225,
B01,,,
B01,,,
B01,,,
B02,9804,0.099750,
B02,,,
B02,,,
B02,,,
B03,11646,0.099500,
B03,,,
B03,,,
B03,,,
B04,26260,0.098500,
B04,,,
B04,,,
B04,,,
B05,5421,0.079250,
B05,,,
B05,,,
B05,,,
B06,26009,0.10125,
B06,,,
B06,,,
B06,,,
B07,59070,0.13375,
B07,,,
B07,,,
B07,,,
B08,19410,0.12375,
B08,,,
B08,,,
B08,,,
B09,13786,0.098500,
B09,,,
B09,,,
B09,,,
B10,11528,0.10200,
B10,,,
B10,,,
B10,,,
B11,32625,0.11625,
B11,,,
B11,,,
B11,,,
B12,73884,0.20700,
B12,,,
B12,,,
B12,,,
C01,12103,0.10575,
C01,,,
C01,,,
C01,,,
C02,11533,0.097250,
C02,,,
C02,,,
C02,,,
C03,14702,0.13925,
C03,,,
C03,,,
C03,,,
C04,9967,0.095500,
C04,,,
C04,,,
C04,,,
C05,22012,0.11025,
C05,,,
C05,,,
C05,,,
C06,16490,0.11175,
C06,,,
C06,,,
C06,,,
C07,9761,0.095500,
C07,,,
C07,,,
C07,,,
C08,9733,0.097750,
C08,,,
C08,,,
C08,,,
C09,10458,0.093000,
C09,,,
C09,,,
C09,,,
C10,8315,0.086500,
C10,,,
C10,,,
C10,,,
C11,76295,0.21100,
C11,,,
C11,,,
C11,,,
C12,17232,0.11825,
C12,,,
C12,,,
C12,,,
D01,43742,0.11575,
D01,,,
D01,,,
D01,,,
D02,9535,0.098750,
D02,,,
D02,,,
D02,,,
D03,6000,0.10075,
D03,,,
D03,,,
D03,,,
D04,60448,0.12500,
D04,,,
D04,,,
D04,,,
D05,54609,0.17100,
D05,,,
D05,,,
D05,,,
D06,117089,0.21400,
D06,,,
D06,,,
D06,,,
D07,19738,0.11500,
D07,,,
D07,,,
D07,,,
D08,158902,0.33325,
D08,,,
D08,,,
D08,,,
D09,29293,0.16175,
D09,,,
D09,,,
D09,,,
D10,109523,0.20750,
D10,,,
D10,,,
D10,,,
D11,14029,0.097250,
D11,,,
D11,,,
D11,,,
D12,56595,0.17400,
D12,,,
D12,,,
D12,,,
E01,11945,0.11025,
E01,,,
E01,,,
E01,,,
E02,129137,0.25125,
E02,,,
E02,,,
E02,,,
E03,43602,0.13850,
E03,,,
E03,,,
E03,,,
E04,23611,0.091750,
E04,,,
E04,,,
E04,,,
E05,15192,0.093750,
E05,,,
E05,,,
E05,,,
E06,29032,0.13675,
E06,,,
E06,,,
E06,,,
E07,45473,0.16650,
E07,,,
E07,,,
E07,,,
E08,15804,0.13275,
E08,,,
E08,,,
E08,,,
E09,15508,0.11525,
E09,,,
E09,,,
E09,,,
E10,51582,0.15700,
E10,,,
E10,,,
E10,,,
E11,13565,0.10750,
E11,,,
E11,,,
E11,,,
E12,19007,0.12375,
E12,,,
E12,,,
E12,,,
F01,62806,0.19900,
F01,,,
F01,,,
F01,,,
F02,15215,0.13675,
F02,,,
F02,,,
F02,,,
F03,16823,0.11825,
F03,,,
F03,,,
F03,,,
F04,17495,0.10550,
F04,,,
F04,,,
F04,,,
F05,18587,0.11125,
F05,,,
F05,,,
F05,,,
F06,22371,0.11650,
F06,,,
F06,,,
F06,,,
F07,26437,0.13475,
F07,,,
F07,,,
F07,,,
F08,11212,0.10825,
F08,,,
F08,,,
F08,,,
F09,14939,0.10775,
F09,,,
F09,,,
F09,,,
F10,34380,0.10500,
